"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2018,12,125130714,22620351
2018,20,125135845,22620364
2018,20,125140837,22625382
2018,18,125136055,22630399
2018,12,125131083,22625420
2018,12,125136165,22620447
2018,12,125141228,22625457
2018,18,125131457,22625485
2018,12,125141368,22625488
2018,12,125131491,22620505
2018,9,125131558,22620517
2018,20,125141514,22620533
2018,9,125131730,22630517
2018,12,125141557,22620545
2018,12,125131838,22625544
2018,18,125136813,22620564
2018,20,125132149,22625594
2018,12,125141937,22620614
2018,12,125132228,22630607
2018,12,125137210,22620646
2018,12,125142289,22625690
2018,3,125137568,22625767
2018,12,125132791,22625781
2018,12,125132880,22620749
2018,12,125142754,22625813
2018,12,125137916,22620773
2018,20,125133114,22625858
2018,20,125138271,22630861
2018,12,125133527,22625962
2018,12,136627421,25453181
2018,12,136625210,25448283
2018,18,126767544,22999398
2018,3,126777543,23006616
2018,12,126777715,23006638
2018,12,126767711,22999436
2018,12,126773438,22999441
2018,12,126767725,22999440
2018,12,126773481,22999446
2018,20,126773563,23006828
2018,12,126767852,23006831
2018,12,126767880,22999461
2018,12,126768046,23006881
2018,9,126778176,23006887
2018,12,126768065,22999494
2018,12,126773992,23006927
2018,18,126774705,23011878
2018,18,126779221,22999674
2018,12,126769080,23011898
2018,12,126774862,23007085
2018,9,126775006,23011942
2018,9,126779520,22999715
2018,12,126769330,22999722
2018,12,126769419,22999740
2018,9,126769570,22999763
2018,12,126779791,23011989
2018,20,126775280,22999768
2018,18,126775317,23012000
2018,9,126775329,23012002
2018,18,126779940,23012006
2018,12,126769694,22999794
2018,12,126780141,23012045
2018,12,126780183,23012057
2018,12,126775730,23007266
2018,12,126780332,23012096
2018,12,126769924,22999855
2018,12,126780467,23012127
2018,12,126769961,22999865
2018,12,126769975,23007300
2018,5,126770026,22999876
2018,20,126776008,22999881
2018,12,131242032,24076482
2018,3,131242164,24076505
2018,12,131242360,24082869
2018,12,131235927,24081021
2018,12,131235933,24076541
2018,12,131235942,24076543
2018,12,131246828,24081031
2018,12,131246841,24076557
2018,19,131235965,24076558
2018,12,131242429,24076564
2018,12,131235991,24082881
2018,9,131236015,24081043
2018,12,131246902,24076573
2018,20,131247018,24082896
2018,12,131251144,24081073
2018,12,131242629,24082914
2018,12,131242640,24082917
2018,12,131247123,24076628
2018,12,131247139,24076630
2018,12,131242692,24082934
2018,2,131247175,24076637
2018,12,131242713,24082941
2018,3,131251259,24081098
2018,2,131247250,24076668
2018,12,125140708,22625355
2018,20,125140715,22625358
2018,20,125130761,22630354
2018,12,125141097,22630415
2018,12,125136261,22620459
2018,12,125141273,22630464
2018,12,125136421,22630476
2018,12,125141383,22625495
2018,12,125136481,22630484
2018,12,125141499,22625524
2018,12,125136614,22630509
2018,9,125136677,22625533
2018,12,125136784,22620559
2018,18,125136850,22625566
2018,12,125136895,22620572
2018,12,125132131,22620596
2018,20,125141938,22625605
2018,5,125141955,22620627
2018,12,125141993,22625616
2018,12,125132311,22625618
2018,12,125132388,22630643
2018,12,125142078,22625632
2018,12,125137230,22625640
2018,20,125142235,22625671
2018,12,125137365,22620686
2018,12,125142350,22625708
2018,20,125132613,22630702
2018,3,125137498,22620711
2018,12,125142579,22620725
2018,20,125137637,22625789
2018,12,125137812,22630777
2018,6,125137842,22620762
2018,12,126773158,23006586
2018,12,126777445,23006776
2018,12,126777449,23006601
2018,20,126773251,23006781
2018,12,126779932,22999786
2018,18,126769749,22999803
2018,20,126780162,23012051
2018,12,126775659,23007245
2018,20,126780260,23007255
2018,12,126780375,23012104
2018,12,126780376,23012106
2018,20,126780389,22999848
2018,20,126769910,23012114
2018,12,126780424,23012117
2018,12,126767487,23006597
2018,20,126777526,23006612
2018,12,126767578,23006621
2018,3,126773390,22999429
2018,12,126777721,23006639
2018,12,126774717,22999671
2018,12,126779262,23011892
2018,9,126769094,22999685
2018,12,126774908,23011919
2018,20,126779424,23011921
2018,18,126774980,23007110
2018,20,126779580,23011949
2018,12,126779625,23007139
2018,12,126775136,23007143
2018,17,126779656,22999748
2018,12,126779664,23007154
2018,20,126775630,23007239
2018,12,126780213,23012067
2018,20,126780216,22999830
2018,20,126780279,23012084
2018,12,126780321,22999843
2018,12,126769907,22999851
2018,12,126775855,23007285
2018,20,126769938,22999858
2018,12,126775885,23007289
2018,18,126775999,23007313
2018,9,126770055,23012157
2018,20,125697257,22755878
2018,20,125689501,22755882
2018,12,125689575,22759962
2018,20,125689591,22759965
2018,12,125694594,22751311
2018,19,125689824,22760000
2018,12,125697595,22760016
2018,12,125694814,22755935
2018,12,125697649,22755946
2018,12,125695434,22760193
2018,18,125690973,22751476
2018,3,125698421,22756079
2018,12,125698451,22756083
2018,12,125695627,22756099
2018,12,125701235,22760254
2018,12,125698599,22756102
2018,12,125701308,22760269
2018,20,125701328,22760274
2018,20,125695792,22760311
2018,12,125695867,22756136
2018,12,125698817,22760354
2018,12,133826190,24716761
2018,12,143821558,28096837
2018,20,143826326,28101784
2018,18,126773210,23006773
2018,18,126777541,23006615
2018,20,126777557,23006619
2018,20,126773291,23006785
2018,12,126767699,22999432
2018,12,126767706,23006642
2018,12,126767759,22999443
2018,12,126773489,23006818
2018,12,126777887,23006659
2018,12,126777969,23006673
2018,2,126778003,22999471
2018,12,126773650,23006853
2018,10,126778029,23006863
2018,11,126768045,22999487
2018,12,126773865,23006719
2018,12,126778290,23006908
2018,12,126773939,23006735
2018,12,126768165,23006736
2018,12,126768166,23006925
2018,20,126768241,23006941
2018,12,126768248,22999524
2018,12,126774125,23006944
2018,12,126778480,23011759
2018,20,126779164,23007047
2018,18,126768959,22999666
2018,12,126779279,23007071
2018,12,126769181,22999699
2018,12,126779449,23011926
2018,10,126774959,23007103
2018,20,126769403,22999735
2018,12,126779633,22999743
2018,22,126769564,23011982
2018,20,126779771,23011984
2018,12,126775282,22999769
2018,12,126780144,23012046
2018,20,126769790,23007228
2018,20,126780204,23012061
2018,20,126780229,23012071
2018,12,126780258,23012077
2018,12,126775726,22999841
2018,12,126780362,23012100
2018,10,126769933,23012124
2018,12,126769937,23012129
2018,20,126775912,23007299
2018,20,125140719,22625360
2018,5,125130981,22625404
2018,12,125130992,22630396
2018,12,125141044,22620431
2018,12,125136157,22630414
2018,12,125141131,22630423
2018,20,125131209,22630433
2018,2,125131284,22630455
2018,2,125136352,22620478
2018,2,125141275,22620481
2018,2,125136353,22620479
2018,12,125131392,22630469
2018,12,125131742,22630518
2018,12,125141644,22630544
2018,12,125141711,22625564
2018,20,125141717,22625568
2018,2,125136910,22620577
2018,12,125132232,22630608
2018,12,125137100,22620626
2018,5,125142080,22625633
2018,12,125132468,22630666
2018,12,125142184,22620665
2018,20,125142200,22630670
2018,12,125142333,22630697
2018,12,125137442,22630704
2018,12,125137460,22620704
2018,3,125132668,22630710
2018,11,125142547,22625769
2018,20,125137667,22620740
2018,12,125142714,22620741
2018,12,125142739,22630753
2018,12,125137832,22625839
2018,18,126775370,22999783
2018,20,126775452,23007194
2018,12,126775477,23012021
2018,18,126780093,23012033
2018,18,126769758,22999805
2018,20,126780160,23012050
2018,12,126775606,23007232
2018,12,126769800,22999820
2018,12,126780231,22999835
2018,20,126780318,23012093
2018,12,126775760,23007268
2018,20,126769971,22999868
2018,12,126776007,23007314
2018,18,125135722,22620347
2018,12,125140929,22630382
2018,12,125130970,22630390
2018,12,125136012,22630394
2018,20,125130978,22630393
2018,12,125136067,22620419
2018,12,125141029,22625414
2018,12,125141032,22630401
2018,12,125141039,22620427
2018,18,125131071,22630406
2018,12,125131072,22630407
2018,12,125131108,22620444
2018,18,125136211,22625431
2018,12,125131221,22630434
2018,2,125131339,22620477
2018,9,125136425,22625484
2018,12,125131455,22620497
2018,2,125141388,22625496
2018,2,125136460,22625497
2018,12,125141407,22630483
2018,12,125136664,22620543
2018,20,125141656,22620557
2018,3,125136773,22620558
2018,12,125136801,22625557
2018,12,125132006,22630564
2018,20,125132087,22630581
2018,20,125136950,22620586
2018,12,125132179,22630592
2018,20,125141902,22625596
2018,12,125141907,22625597
2018,12,125132192,22620613
2018,20,125137049,22625604
2018,12,125137060,22630604
2018,9,125137060,22630603
2018,12,125132220,22630605
2018,9,125141991,22625615
2018,20,125142026,22630633
2018,12,125142036,22620640
2018,12,125132411,22630648
2018,20,125142140,22625642
2018,20,125137276,22630663
2018,20,125137291,22625660
2018,12,125132533,22630684
2018,19,125137441,22625719
2018,12,125142407,22625728
2018,12,125137459,22620703
2018,12,125142500,22625758
2018,12,125142635,22625788
2018,12,125142736,22625811
2018,12,125132902,22625814
2018,12,125142879,22630772
2018,9,125138350,22630869
2018,5,126777394,22999380
2018,20,126777581,22999409
2018,20,126773327,23006795
2018,12,126767720,22999439
2018,9,126773495,23006820
2018,12,126773606,23006665
2018,3,126773757,23006697
2018,18,126773767,23006875
2018,12,126768059,22999492
2018,12,126778289,23006728
2018,12,126773949,23006920
2018,12,126778372,23006741
2018,12,126778388,22999518
2018,12,126778543,23011767
2018,12,126779029,23011852
2018,12,126768844,23007038
2018,12,126768896,22999643
2018,12,126774613,23007043
2018,18,126774637,22999647
2018,20,126768997,22999673
2018,9,126769410,22999737
2018,12,126769434,22999742
2018,12,126769528,23011971
2018,12,126779724,22999757
2018,16,126769599,22999777
2018,12,125131831,22630536
2018,12,125136733,22625547
2018,12,125141606,22625546
2018,2,125131965,22620566
2018,12,125136942,22625584
2018,20,125141849,22625589
2018,3,125141903,22630593
2018,12,125141903,22630594
2018,9,125137086,22620624
2018,12,125132248,22630614
2018,12,125137241,22620656
2018,20,125142293,22630689
2018,12,125132596,22620694
2018,12,125137566,22620720
2018,12,125137578,22620721
2018,20,125142589,22620730
2018,2,125132801,22630741
2018,12,125132806,22625786
2018,12,125132813,22620735
2018,12,125137750,22620751
2018,12,125142794,22625818
2018,12,125142855,22625826
2018,18,125133014,22625842
2018,12,131251460,24086749
2018,20,125694491,22759955
2018,12,125689559,22759960
2018,3,125697501,22755916
2018,12,125697524,22755922
2018,12,125690015,22760023
2018,9,125694856,22751367
2018,9,125694913,22760057
2018,12,125690304,22760086
2018,12,125695431,22760191
2018,2,125690966,22760202
2018,9,125691091,22760224
2018,20,125695558,22751488
2018,12,125701384,22760280
2018,20,125695798,22760315
2018,20,125695804,22751527
2018,20,125698791,22756131
2018,20,125701764,22756148
2018,12,125698855,22751551
2018,12,125701776,22751548
2018,12,126777404,23006767
2018,2,126773198,22999387
2018,12,126767612,22999414
2018,20,126777628,23006799
2018,12,126777787,23006815
2018,12,126773476,22999444
2018,20,126767825,22999452
2018,12,126773631,23006851
2018,12,126777987,23006675
2018,12,126778038,23006684
2018,9,126773762,23006874
2018,12,126778162,23006883
2018,12,126773897,23006904
2018,12,126774012,23006931
2018,12,126779187,23007054
2018,12,126774716,22999670
2018,12,126779270,22999682
2018,20,126769055,23007072
2018,12,126779378,23011908
2018,3,126769258,23007109
2018,2,126775017,22999718
2018,18,126769477,23007155
2018,12,126769510,22999753
2018,12,126769651,22999785
2018,12,126780020,22999796
2018,19,126780020,23012019
2018,18,126775532,23007211
2018,20,126780218,23007244
2018,12,126780435,22999854
2018,12,126780500,23012136
2018,18,131246333,24082806
2018,12,131235939,24081023
2018,12,131246815,24076550
2018,18,131235952,24076552
2018,20,131251222,24081088
2018,12,128835853,23483927
2018,20,128841376,23484013
2018,12,128836519,23468879
2018,9,128841759,23484105
2018,20,128841966,23484141
2018,12,128843645,23484447
2018,12,128825999,23483886
2018,18,128835888,23483932
2018,12,128836141,23468820
2018,20,128837724,23469102
2018,12,128843747,23484466
2018,20,128837790,23484475
2018,18,128835595,23483892
2018,12,128835914,23483937
2018,12,128843203,23484369
2018,12,128843260,23469063
2018,12,128843658,23469099
2018,20,125697262,22755879
2018,12,125694520,22759968
2018,20,125697333,22755895
2018,12,125697457,22759994
2018,12,125690862,22760187
2018,12,125690991,22760207
2018,3,125691061,22756084
2018,10,125698506,22756089
2018,10,125698508,22756090
2018,3,125701163,22760240
2018,3,125698540,22756095
2018,20,125701531,22760309
2018,12,125701576,22760323
2018,9,125695816,22760325
2018,12,125698796,22760347
2018,12,125698804,22760351
2018,12,128835913,23483936
2018,12,128841481,23468863
2018,12,128841659,23468889
2018,12,128841693,23484090
2018,19,128841708,23468893
2018,12,128841784,23484114
2018,12,128835800,23483919
2018,12,128836536,23468884
2018,12,128841696,23484092
2018,12,128841891,23468913
2018,20,128837575,23469077
2018,12,128843763,23484471
2018,3,125697245,22759947
2018,20,125689548,22755888
2018,19,125689595,22759966
2018,18,125697538,22755923
2018,12,125697634,22755941
2018,12,125690049,22760034
2018,2,125694885,22760047
2018,3,125698417,22756078
2018,12,125691020,22760212
2018,12,125701254,22760258
2018,20,125701369,22760278
2018,12,125698685,22756117
2018,20,125701512,22760302
2018,20,125701541,22751524
2018,20,125698744,22760318
2018,12,125701756,22751546
2018,12,136627700,25453236
2018,12,136628343,25458397
2018,12,125140977,22630392
2018,12,125136039,22620412
2018,20,125131052,22620428
2018,12,125131066,22630403
2018,20,125136238,22620457
2018,12,125141224,22630452
2018,12,125131305,22630460
2018,12,125136442,22620502
2018,12,125131550,22620514
2018,12,125141427,22625507
2018,12,125136526,22630493
2018,2,125136531,22630496
2018,18,125131603,22630498
2018,12,125136575,22620526
2018,12,125131699,22630511
2018,19,125131706,22620539
2018,12,125136708,22620547
2018,12,125131808,22630529
2018,12,125136724,22630541
2018,12,125141698,22630560
2018,12,125131976,22625560
2018,12,125141710,22625563
2018,12,125136890,22625576
2018,18,125132051,22620578
2018,12,125136987,22630588
2018,20,125132152,22620600
2018,12,125137059,22620616
2018,20,125137104,22620628
2018,20,125141958,22620630
2018,12,125137180,22620642
2018,20,125132419,22630651
2018,12,125132436,22620658
2018,20,125132483,22620669
2018,20,125132500,22625668
2018,12,125142296,22630691
2018,10,125142370,22630703
2018,12,125137583,22625774
2018,12,125137598,22625776
2018,12,125137647,22620738
2018,12,125142808,22625820
2018,12,125133001,22630782
2018,20,125133038,22620765
2018,12,125143023,22625854
2018,20,125135820,22620358
2018,20,125140803,22630356
2018,3,125130971,22630391
2018,12,125136037,22620411
2018,12,125131029,22620420
2018,12,125131106,22620442
2018,3,125131187,22620453
2018,12,125136434,22630478
2018,9,125136491,22620513
2018,12,125131620,22630500
2018,20,125141498,22630507
2018,18,125131902,22630545
2018,12,125136785,22620560
2018,12,125131959,22630554
2018,12,125136875,22630567
2018,12,125132061,22630576
2018,18,125132202,22630600
2018,20,125137065,22620620
2018,20,125137159,22620639
2018,20,125142152,22630655
2018,10,125137252,22630657
2018,18,125132449,22620662
2018,12,125132456,22630661
2018,12,125132546,22630686
2018,3,125142366,22625712
2018,12,125142443,22625742
2018,12,125137539,22625760
2018,12,125132770,22630735
2018,12,125137613,22620731
2018,12,125132797,22630740
2018,12,125132848,22630748
2018,9,125137740,22630755
2018,20,125142854,22620756
2018,12,125133046,22620766
2018,20,125138377,22620856
2018,20,125140742,22625362
2018,20,125130799,22625374
2018,12,125130963,22630389
2018,2,125131360,22630467
2018,20,125131693,22625526
2018,12,125131769,22625534
2018,12,125131813,22630532
2018,12,125136723,22620551
2018,12,125141642,22625549
2018,20,125136771,22630548
2018,12,125136805,22620562
2018,2,125141754,22625573
2018,12,125141794,22630574
2018,19,125132092,22630582
2018,20,125136963,22620592
2018,12,125137069,22620621
2018,9,125137110,22625611
2018,12,131235937,24082873
2018,12,131235970,24081034
2018,18,131236089,24082897
2018,16,131242563,24076605
2018,12,131236134,24081071
2018,12,131247144,24076632
2018,3,131242682,24076634
2018,12,131247165,24082931
2018,20,131251362,24081134
2018,12,131251377,24081141
2018,3,131242081,24080973
2018,12,131235772,24082835
2018,9,131235780,24080992
2018,18,131246769,24082871
2018,12,131235938,24081022
2018,12,131242405,24082878
2018,12,131236082,24081063
2018,12,131251139,24081072
2018,12,131247121,24076626
2018,12,131242661,24082924
2018,20,131242660,24082922
2018,12,131247182,24076641
2018,20,131242778,24076660
2018,20,131251355,24081129
2018,12,131242965,24082988
2018,20,125135808,22625368
2018,20,125130757,22630353
2018,18,125130882,22620392
2018,12,125136017,22620405
2018,12,125136101,22625417
2018,12,125136163,22630416
2018,12,125141119,22620449
2018,12,125136222,22630429
2018,12,125141174,22620460
2018,12,125136301,22630446
2018,12,125141312,22620490
2018,12,125141341,22630475
2018,2,125141402,22620507
2018,3,125141430,22625508
2018,12,125131631,22630504
2018,18,125141500,22620530
2018,2,125131691,22620537
2018,12,125136662,22620542
2018,12,125131805,22625540
2018,12,125131985,22630562
2018,12,125136914,22620579
2018,12,125136961,22620591
2018,12,125136959,22620589
2018,20,125132169,22630589
2018,12,125137063,22620619
2018,18,125132283,22620634
2018,12,125132285,22630624
2018,20,125137274,22620664
2018,12,125132464,22630665
2018,20,125142196,22625656
2018,20,125142251,22625678
2018,12,125142324,22625700
2018,12,125142344,22620695
2018,12,125132633,22625722
2018,12,125137465,22620705
2018,12,125132731,22620717
2018,12,125132777,22620727
2018,12,125132907,22625816
2018,12,125142893,22630778
2018,12,125142941,22625846
2018,9,128835886,23483931
2018,11,128836552,23468890
2018,9,128843097,23484354
2018,20,128837578,23469078
2018,12,125689506,22751289
2018,20,125689570,22751294
2018,20,125689590,22759964
2018,12,125697421,22751313
2018,12,125697431,22755907
2018,12,125689729,22755909
2018,12,125694734,22760005
2018,20,125697603,22755933
2018,12,125690026,22751355
2018,9,125690063,22751369
2018,12,125690063,22760036
2018,12,125690204,22760066
2018,20,125698282,22756059
2018,12,125690886,22760189
2018,18,125701234,22760253
2018,12,125698616,22756106
2018,20,125701563,22760322
2018,9,125701779,22751550
2018,12,136631179,25447902
2018,20,128825978,23468796
2018,12,128835866,23483928
2018,20,128835944,23483943
2018,10,128836177,23483945
2018,12,128836190,23468826
2018,12,128836027,23468827
2018,12,128841652,23484071
2018,19,128841685,23484085
2018,18,128841690,23484088
2018,12,128836737,23468919
2018,12,128842854,23484306
2018,12,128842916,23484319
2018,12,128837505,23469061
2018,12,128843391,23484401
2018,20,128843408,23484404
2018,20,128837570,23469076
2018,18,128837712,23469097
2018,12,125689429,22759943
2018,20,125689541,22759956
2018,12,125694525,22755894
2018,20,125689621,22759972
2018,12,125697447,22759992
2018,12,125694842,22760032
2018,12,125690039,22760031
2018,12,125697674,22751373
2018,12,125690134,22760049
2018,17,125690134,22755951
2018,12,125690196,22760065
2018,12,125690815,22760178
2018,20,125698281,22751463
2018,12,125698315,22756065
2018,9,125695435,22760196
2018,20,125701406,22760283
2018,12,125698683,22756114
2018,20,125701560,22751529
2018,12,125701580,22760326
2018,12,125695830,22751534
2018,12,125701627,22760341
2018,2,125698827,22760360
2018,2,125701726,22760361
2018,2,125701724,22756141
2018,12,125698847,22756149
2018,12,125698853,22760368
2018,12,128835524,23483877
2018,6,128835786,23468811
2018,18,128826096,23468810
2018,12,128841250,23483997
2018,12,128841483,23484038
2018,12,128841650,23484069
2018,12,128836558,23484089
2018,9,128841825,23484123
2018,2,128843454,23484412
2018,20,128837631,23484423
2018,9,128835896,23483933
2018,20,128836433,23484039
2018,12,128841651,23484070
2018,12,128841832,23468904
2018,12,128842833,23469037
2018,9,128842927,23484323
2018,20,128842932,23484325
2018,12,128843204,23484371
2018,20,128843437,23484408
2018,12,128843678,23484452
2018,18,128843748,23484467
2018,12,128837852,23484487
2018,10,128843843,23469120
2018,12,128841513,23484051
2018,12,128841654,23484073
2018,20,128837363,23484320
2018,12,128843140,23484363
2018,18,125697294,22751291
2018,20,125694503,22751295
2018,12,125689597,22751300
2018,12,125697432,22755908
2018,19,125694645,22751327
2018,12,125694655,22751328
2018,12,125690013,22751352
2018,12,125694967,22751381
2018,12,125694973,22751383
2018,12,125691084,22756086
2018,12,125691093,22760226
2018,20,125698663,22756110
2018,12,125701433,22756116
2018,12,125701438,22760287
2018,12,125701479,22760292
2018,20,125701513,22760303
2018,20,125695791,22751523
2018,12,125701711,22751541
2018,12,125701761,22756147
2018,12,128835871,23483929
2018,12,128836183,23468824
2018,20,128836383,23484022
2018,12,128841485,23468864
2018,12,128841658,23468888
2018,12,128841843,23468905
2018,12,128843220,23469056
2018,3,128843221,23469057
2018,9,128843284,23469066
2018,12,128843385,23484399
2018,20,128843637,23469092
2018,12,128843699,23469105
2018,10,128843714,23484459
2018,12,128826077,23468809
2018,12,128836008,23483950
2018,20,128841418,23484024
2018,20,128836443,23484044
2018,12,128841529,23484052
2018,9,128841531,23484054
2018,20,128836461,23484053
2018,12,128841683,23484084
2018,20,128841695,23484091
2018,3,128836586,23484100
2018,12,128837476,23484370
2018,12,128837542,23469069
2018,3,128843789,23469113
2018,3,128843791,23484478
2018,12,128825976,23468795
2018,20,125131018,22620417
2018,10,125131268,22630449
2018,12,125141221,22630450
2018,12,125141265,22625469
2018,9,125131340,22630463
2018,12,125136472,22625499
2018,12,125141403,22620508
2018,12,125141431,22630490
2018,10,125136590,22625523
2018,12,125131687,22620534
2018,20,125141602,22625545
2018,20,125141793,22625579
2018,12,125132112,22620594
2018,20,125132132,22630587
2018,20,125141857,22625591
2018,12,125137029,22630597
2018,20,125137057,22625607
2018,12,125137062,22620617
2018,20,125142170,22630660
2018,12,125132491,22620672
2018,20,125132503,22630674
2018,20,125132531,22625685
2018,12,125142301,22625691
2018,12,125142332,22625703
2018,12,125137455,22630708
2018,18,125142490,22625753
2018,19,125132712,22630724
2018,12,125132805,22630743
2018,12,125142742,22630754
2018,12,125137807,22620759
2018,12,125133009,22630784
2018,12,125133060,22620768
2018,12,125137914,22620771
2018,19,128843792,23484480
2018,20,125140711,22625356
2018,20,125140762,22630351
2018,20,125130790,22625372
2018,12,125140922,22630380
2018,12,125141116,22625427
2018,12,125136240,22620458
2018,12,125141305,22620489
2018,12,125131724,22625529
2018,12,125136797,22620561
2018,12,125141707,22625562
2018,12,125136965,22620593
2018,12,125132207,22630601
2018,12,125132295,22630626
2018,12,125137155,22620638
2018,12,125132323,22630632
2018,14,125142054,22625625
2018,18,125137240,22620655
2018,12,125137240,22620654
2018,20,125137288,22630668
2018,20,125142208,22625664
2018,12,125137444,22625724
2018,2,125142452,22625745
2018,2,125142451,22625744
2018,12,125142537,22625765
2018,20,125132754,22630730
2018,12,125137588,22625775
2018,4,125132829,22620739
2018,12,125142830,22630766
2018,12,131242362,24082870
2018,12,131242391,24082874
2018,12,131246805,24076544
2018,12,131242398,24076545
2018,18,131242398,24082876
2018,12,131246826,24076553
2018,12,131246829,24076554
2018,9,131246849,24076561
2018,12,131236041,24081049
2018,20,131247021,24081064
2018,20,131242556,24076603
2018,19,131236095,24081067
2018,12,131247091,24076621
2018,12,131251199,24082932
2018,3,131251211,24081082
2018,20,131251254,24081095
2018,20,131242795,24081096
2018,12,131247261,24076671
2018,12,131247259,24076670
2018,20,131247387,24081133
2018,20,131247386,24076703
2018,20,131247391,24076707
2018,12,131247404,24082984
2018,12,131247414,24076713
2018,12,131247425,24076718
2018,20,131251393,24081149
2018,12,125130739,22625363
2018,20,125130828,22630365
2018,12,125140958,22625401
2018,18,125140976,22620403
2018,12,125136102,22620435
2018,12,125131138,22625425
2018,18,125141143,22630428
2018,9,125141240,22625461
2018,12,125131400,22630470
2018,12,125131774,22630526
2018,12,125141589,22625542
2018,12,125136818,22630555
2018,18,125136818,22620565
2018,12,125141714,22625567
2018,12,125136865,22630566
2018,12,125132177,22630591
2018,12,125132233,22630609
2018,20,125132258,22630616
2018,12,125137120,22620632
2018,12,125132279,22630621
2018,12,136624570,25448125
2018,20,128836465,23484057
2018,9,128841892,23484130
2018,9,128841984,23484148
2018,12,128842883,23469039
2018,12,128842922,23484322
2018,22,128837490,23484373
2018,22,128843225,23469058
2018,22,128843275,23484379
2018,12,128843373,23484397
2018,20,128843388,23484400
2018,20,128837699,23484448
2018,20,128837782,23469110
2018,20,136627488,25447868
2018,20,136624566,25448123
2018,20,136632815,25448234
2018,20,136628759,25453420
2018,12,125694447,22751282
2018,12,125694450,22755876
2018,20,125694463,22751287
2018,20,125694484,22759953
2018,19,125694517,22755893
2018,12,125689779,22759996
2018,12,125689944,22760010
2018,12,125690008,22751350
2018,12,125694829,22751356
2018,18,125694858,22751368
2018,12,125694877,22755948
2018,12,125697658,22751371
2018,12,125697698,22755952
2018,12,125690239,22755959
2018,12,125697760,22760079
2018,3,125698303,22751465
2018,12,125698339,22751466
2018,12,125695429,22756069
2018,20,125698354,22751472
2018,12,125698485,22760222
2018,12,128825959,23483875
2018,12,128835873,23483930
2018,12,128836001,23483949
2018,20,128841410,23484021
2018,12,128837532,23484381
2018,20,128837696,23469093
2018,12,128837731,23484453
2018,12,128837765,23469107
2018,20,131242075,24076489
2018,12,131246593,24076510
2018,12,131235781,24080993
2018,20,128841497,23484043
2018,12,128836541,23468886
2018,12,128841748,23484102
2018,12,128841777,23484112
2018,12,128841994,23484150
2018,12,128837470,23469054
2018,20,128843377,23484394
2018,12,128837558,23469072
2018,12,128835847,23483925
2018,12,128841488,23484041
2018,9,128841503,23484046
2018,9,128841505,23484048
2018,20,128836575,23468896
2018,12,128841731,23484097
2018,18,128841769,23484108
2018,9,128841835,23484125
2018,20,128836655,23468906
2018,9,128841871,23484127
2018,12,128841914,23484134
2018,12,128837775,23469109
2018,20,141864898,27507739
2018,20,141869012,27501656
2018,12,137803100,25821263
2018,12,137805135,25821557
2018,20,137805746,25821665
2018,12,137805781,25824782
2018,19,137799506,25821495
2018,20,137807273,25821559
2018,12,137799855,25824691
2018,12,137807952,25828104
2018,12,137800019,25824727
2018,20,137811396,25824928
2018,3,137811393,25824926
2018,12,123674349,22258729
2018,12,123673146,22258565
2018,20,123666148,22262865
2018,12,123673779,22258650
2018,12,123684443,22263803
2018,20,123684451,22269643
2018,12,123680413,22263661
2018,20,123684490,22269648
2018,12,123674670,22258782
2018,12,123676898,22262989
2018,12,123676910,22258805
2018,12,123674894,22258828
2018,12,123677031,22263015
2018,18,123674941,22258836
2018,20,123675032,22263040
2018,12,123675044,22258851
2018,12,123677292,22263069
2018,12,123666717,22264344
2018,20,123675343,22258919
2018,12,123675387,22258925
2018,12,123675398,22258929
2018,12,123675434,22258941
2018,12,123677759,22258991
2018,18,123675973,22259029
2018,11,123675980,22259031
2018,19,123676073,22259049
2018,12,123678124,22263235
2018,12,123666777,22264355
2018,4,123678250,22259082
2018,20,123676236,22259085
2018,2,123681345,22259105
2018,12,123681374,22259114
2018,20,123678408,22263277
2018,20,123678616,22263308
2018,12,123678759,22263334
2018,11,123678895,22263365
2018,12,123678938,22259232
2018,2,123682065,22259238
2018,3,123679008,22263392
2018,12,123679012,22263393
2018,12,123679127,22263423
2018,12,123682251,22259278
2018,12,123682270,22263443
2018,12,123682308,22269288
2018,12,123679516,22263511
2018,12,123683105,22263556
2018,12,123679927,22263560
2018,12,123683175,22263570
2018,12,123679972,22263574
2018,9,123683229,22269436
2018,9,123679989,22263579
2018,12,123683225,22269435
2018,9,123680000,22263583
2018,12,123683416,22269461
2018,12,123683494,22269477
2018,20,123683849,22269552
2018,12,123680586,22263701
2018,20,123685490,22263995
2018,12,123681204,22263819
2018,9,123681210,22263821
2018,10,123684726,22269696
2018,20,123684769,22269707
2018,12,123684846,22269715
2018,12,123686617,22269741
2018,12,123686683,22263909
2018,12,123685513,22264004
2018,20,123685536,22264009
2018,12,123687184,22269861
2018,20,123687201,22264039
2018,20,123687451,22264105
2018,12,123686180,22269976
2018,12,123687790,22269987
2018,12,123687888,22264166
2018,12,123691348,22264169
2018,12,123687891,22270006
2018,20,123691364,22270015
2018,20,123691412,22270031
2018,12,123688086,22264204
2018,12,123688120,22264212
2018,12,123691700,22270073
2018,12,123623313,22248876
2018,22,123657540,22257436
2018,20,123673383,22258596
2018,12,123666075,22262847
2018,12,123674691,22258786
2018,19,123673744,22258639
